GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150214,0.23, , ,W,2400,-9999, , , ,9999,3.2, , ,W,9999,13,H, ,S,9999,30, , ,W,2400,3, , ,W,2400,9.6, , ,W,9999,120, , ,W,9999,320, , ,W,9999,21.9, , ,W,9999,23.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150215,0.39, , ,W,2400,-9999, , , ,9999,13.0, , ,W,9999,19,H, ,S,9999,20, , ,W,2400,-2, , ,W,2400,20.8, , ,W,9999,310, , ,W,9999,280, , ,W,9999,33.1, , ,W,9999,51.0, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150216,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,6,H, ,S,9999,19, , ,W,2400,-3, , ,W,2400,19.7, , ,W,9999,290, , ,W,9999,300, , ,W,9999,31.1, , ,W,9999,40.9, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150217,0.02, , ,W,2400,-9999, , , ,9999,0.6, , ,W,9999,15,H, ,S,9999,23, , ,W,2400,10, , ,W,2400,7.8, , ,W,9999,360, , ,W,9999,10, , ,W,9999,14.1, , ,W,9999,18.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150218,0.01, , ,W,2400,-9999, , , ,9999,0.0,T, ,W,9999,23,H, ,S,9999,29, , ,W,2400,17, , ,W,2400,5.4, , ,W,9999,280, , ,W,9999,280, , ,W,9999,14.1, , ,W,9999,17.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150219,0.06, , ,W,2400,-9999, , , ,9999,2.4, , ,W,9999,25,H, ,S,9999,30, , ,W,2400,10, , ,W,2400,14.1, , ,W,9999,260, , ,W,9999,250, , ,W,9999,30.0, , ,W,9999,40.0, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150220,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,11,H, ,S,9999,20, , ,W,2400,5, , ,W,2400,18.6, , ,W,9999,270, , ,W,9999,260, , ,W,9999,28.0, , ,W,9999,35.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150221,0.17, , ,W,2400,-9999, , , ,9999,1.1, , ,W,9999,17,H, ,S,9999,34, , ,W,2400,4, , ,W,2400,11.2, , ,W,9999,200, , ,W,9999,210, , ,W,9999,25.9, , ,W,9999,35.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150222,0.11, , ,W,2400,-9999, , , ,9999,0.1, , ,W,9999,33,H, ,S,9999,39, , ,W,2400,28, , ,W,2400,5.1, , ,W,9999,280, , ,W,9999,280, , ,W,9999,13.0, , ,W,9999,16.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150223,0.00, , ,W,2400,0.0, , ,H,9999,0.0, , ,W,9999,27,H, ,S,9999,33, , ,W,2400,4, , ,W,2400,14.5, , ,W,9999,280, , ,W,9999,280, , ,W,9999,25.1, , ,W,9999,35.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
